ONSConstID,leavehanretty,Turnout17,Con17,Lab17,ld17,snp17,PC17,UKIP17,Green17,Turnout15,Con15,Lab15,LD15,SNP15,PC15,UKIP15,Green15,Turnout19,con19,lab19,ld19,brexit19,green19,snp19,pc19,Long_term_unemployed,Population_density,Industry_manufacturing,Con10,Lab10,LD10,SNP10,PC10,UKIP10,Green10,BNP10,Turn10,Region
E14000776,0.509139906,0.684828901,0.406205832,0.551044815,0.025440866,0,0,0,0.017308487,0.686,0.392,0.423,0.033,0,0,0.097,0.05,0.645441699,0.415842898,0.468475641,0.044627258,0.040182224,0.030871979,0,0,0.0123,1.98,0.0697,0.3607,0.3529,0.1913,0,0,0.0239,0.0442,0.022,0.611,E12000002
E14000777,0.474258377,0.532439103,0.204623162,0.701717954,0.022297737,0,0,0.043127137,0.024940742,0.551,0.173,0.55,0.034,0,0,0.157,0.079,0.541755065,0.226097719,0.617096827,0.047540784,0.060851392,0.042711631,0,0,0.0288,36.9,0.0832,0.2017,0.493,0.2083,0,0,0,0,0.082,0.578,E12000003
E14000778,0.609085115,0.628369977,0.30588065,0.613595232,0.017832581,0,0,0.042035665,0.01047272,0.59,0.209,0.537,0.034,0,0,0.19,0.029,0.580388194,0.356780703,0.498412373,0.045989962,0.076334119,0.022482843,0,0,0.0287,22.71,0.088,0.2317,0.504,0.175,0,0,0,0,0.0779,0.581,E12000003
E14000779,0.373261813,0.755919101,0.310288873,0.630879828,0.036830884,0,0,0,0.012830431,0.699,0.329,0.479,0.053,0,0,0.077,0.053,0.715500142,0.236336634,0.574732673,0.112178218,0.035029703,0.038237624,0,0,0.0186,23.11,0.0521,0.3312,0.4268,0.1959,0,0,0.0177,0,0.0159,0.7,E12000003
E14000780,0.35397489,0.679173025,0.196534664,0.441074168,0.349817443,0,0,0,0.012573725,0.7,0.186,0.301,0.368,0,0,0.069,0.07,0.727520999,0.268287239,0.486394903,0.190674269,0.026459428,0.028184161,0,0,0.0115,13.56,0.0581,0.2656,0.21,0.475,0,0,0.0138,0.0117,0.0176,0.665,E12000003
E14000781,0.549770289,0.621425944,0.261621161,0.639678894,0.02143077,0,0,0.042979943,0.024225059,0.592,0.201,0.48,0.039,0,0,0.185,0.084,0.594755415,0.288523125,0.550780765,0.044363347,0.066656736,0.031627815,0,0,0.0256,29.15,0.0938,0.1972,0.4229,0.2419,0,0,0.0294,0.0473,0.0613,0.575,E12000003
E14000782,0.531644199,0.673934283,0.242026553,0.669845872,0.025618038,0,0,0,0.020410499,0.637,0.23,0.611,0.026,0,0,0.089,0.031,0.630104675,0.38588859,0.507678922,0.056656077,0.025151251,0.01796807,0,0,0.025,46.6,0.1973,0.2442,0.5376,0.142,0,0,0.0151,0.0153,0.0354,0.658,E12000004
E14000783,0.425820239,0.668798157,0.215689768,0.735534573,0.025476572,0,0,0,0.023299087,0.625,0.21,0.598,0.046,0,0,0.083,0.055,0.645326093,0.217979141,0.67014976,0.054918539,0.023670409,0.03328215,0,0,0.0237,56.34,0.1251,0.2136,0.4558,0.2689,0,0,0.0153,0.0163,0.0301,0.611,E12000004
E14000784,0.516656347,0.578505004,0.313579655,0.608418639,0.021113244,0,0,0.037481339,0.016181489,0.546,0.256,0.465,0.044,0,0,0.172,0.054,0.535494302,0.376103523,0.497225018,0.051991373,0.046585191,0.028094896,0,0,0.0273,35.36,0.1277,0.2716,0.3837,0.2263,0,0,0.0247,0.0178,0.0602,0.552,E12000004
E14000785,0.634528829,0.615128212,0.35825831,0.562081324,0.020288433,0,0,0.059371933,0,0.594,0.226,0.539,0.025,0,0,0.197,0,0.606830541,0.452670342,0.410843143,0.047936312,0.067285383,0,0,0,0.0194,15.06,0.105,0.2094,0.4804,0.1816,0,0,0.0346,0,0.0614,0.581,E12000002
E14000786,0.469681005,0.763902398,0.494906997,0.111824624,0.393268379,0,0,0,0,0.727,0.38,0.099,0.359,0,0,0.107,0.055,0.767114667,0.478897377,0.058449253,0.434103298,0,0.026489945,0,0,0.0124,2.38,0.0606,0.3674,0.0501,0.52,0,0,0.0345,0.0146,0.0119,0.729,E12000008
E14000787,0.354481551,0.692868886,0.230058685,0.67947713,0.044193979,0,0,0.016906421,0.017012351,0.585,0.223,0.557,0.057,0,0,0.091,0.057,0.660432969,0.215396631,0.594912418,0.112440031,0.027535423,0.038067611,0,0,0.025,69.21,0.0217,0.2361,0.4306,0.2816,0,0,0.0185,0.015,0,0.633,E12000007
E14000788,0.344683806,0.729721944,0.230261674,0.665670351,0.062354312,0,0,0.013158884,0.021505376,0.666,0.242,0.506,0.077,0,0,0.078,0.085,0.698232306,0.198023033,0.611516315,0.120153551,0.020345489,0.045873321,0,0,0.0242,66.84,0.0248,0.2552,0.4109,0.2814,0,0,0.0248,0.0207,0,0.652,E12000007
E14000789,0.246692965,0.702350003,0.137211497,0.770449267,0.052819713,0,0,0,0.029757585,0.646,0.149,0.602,0.053,0,0,0.042,0.125,0.686683782,0.113838318,0.70827915,0.104284063,0.014250108,0.055718104,0,0,0.0243,93.73,0.0201,0.1347,0.5369,0.2337,0,0,0,0.0672,0,0.615,E12000007
E14000790,0.350055049,0.708729221,0.208498473,0.698113616,0.064128387,0,0,0,0.029259524,0.629,0.22,0.586,0.057,0,0,0.058,0.073,0.686902486,0.180214156,0.647316318,0.104743305,0.017621838,0.040519002,0,0,0.0219,67.96,0.0289,0.2223,0.436,0.2763,0,0,0.0269,0.014,0.014,0.632,E12000007
E14000791,0.575743913,0.719118635,0.635565354,0.288412675,0.04956655,0,0,0,0.026455422,0.618,0.552,0.198,0.052,0,0,0.157,0.038,0.704722251,0.645342915,0.207545423,0.104309818,0,0.032281962,0,0,0.0123,2.85,0.1183,0.544,0.1984,0.201,0,0,0.0566,0,0,0.71,E12000005
E14000792,0.573115101,0.666356636,0.447370582,0.478940022,0.026355762,0,0,0.026417341,0.01196683,0.632,0.426,0.396,0.043,0,0,0.122,0,0.675575779,0.479310277,0.409903415,0.047838196,0.021311896,0.023603073,0,0,0.0185,16.64,0.1046,0.3754,0.3522,0.2024,0,0,0.022,0,0.0299,0.622,E12000004
E14000793,0.268888971,0.629093958,0.096876302,0.845460225,0.024718867,0,0,0,0.032944606,0.624,0.096,0.674,0.039,0,0,0.057,0.121,0.657315403,0.078179166,0.779897327,0.051071246,0.033700203,0.057152058,0,0,0.023,46.9,0.0468,0.1094,0.5927,0.2274,0,0,0.0174,0.0349,0.0182,0.52,E12000002
E14000794,0.538036006,0.672590774,0.085882883,0.857288433,0.015119558,0,0,0,0.012394246,0.611,0.047,0.813,0.023,0,0,0.09,0.025,0.651242256,0.098514196,0.84681018,0.018535772,0,0.019957829,0,0,0.0347,47.91,0.0706,0.0653,0.7196,0.1424,0,0,0.0262,0,0.0322,0.548,E12000002
E14000795,0.358495654,0.699235712,0.12032539,0.795531622,0.065490376,0,0,0,0.013703025,0.664,0.1,0.693,0.06,0,0,0.082,0.052,0.683554477,0.097401849,0.721811098,0.093482721,0.044286142,0.03146829,0,0,0.0266,54.88,0.0541,0.0746,0.531,0.342,0,0,0.0235,0.0158,0.004,0.606,E12000002
E14000796,0.502827116,0.693066724,0.09881983,0.827469389,0.0120674,0,0,0,0.007284724,0.642,0.066,0.752,0.023,0,0,0.085,0.024,0.670155393,0.093955307,0.775580259,0.029461911,0.045738707,0.013753438,0,0,0.0304,43.29,0.0693,0.0925,0.6414,0.1254,0,0,0.0305,0,0,0.567,E12000002
E14000797,0.496691347,0.68019144,0.499039669,0.420200192,0.035772328,0,0,0.027055478,0.017932334,0.716,0.495,0.319,0.041,0,0,0.11,0.035,0.684907979,0.511687503,0.380461643,0.07601911,0,0.027530157,0,0,0.0124,7.6,0.132,0.4158,0.345,0.1831,0,0,0.0175,0,0.0386,0.682,E12000004
E14000798,0.694253371,0.667928158,0.63923367,0.267040609,0.037710106,0,0,0.046616513,0,0.678,0.512,0.18,0.045,0,0,0.214,0.031,0.657156491,0.726534434,0.174902545,0.078613468,0,0,0,0,0.0139,0.7,0.0994,0.4964,0.1735,0.2217,0,0,0.0432,0,0.0435,0.65,E12000004
E14000799,0.585841854,0.734485698,0.629037422,0.243085852,0.10678407,0,0,0,0.021092656,0.724,0.543,0.123,0.135,0,0,0.149,0.051,0.723244629,0.640816327,0.151139871,0.169975112,0,0.038068691,0,0,0.0109,0.55,0.1216,0.5278,0.0671,0.3277,0,0,0.0436,0.0092,0.0208,0.731,E12000005
E14000800,0.582116142,0.697819221,0.330337609,0.6384325,0.017330874,0,0,0,0.013899018,0.64,0.299,0.522,0.031,0,0,0.125,0.023,0.624609518,0.334569959,0.551691751,0.048439738,0.028528493,0.018103266,0,0,0.0213,52.66,0.0922,0.3178,0.4926,0.1112,0,0,0.0364,0.0114,0.0306,0.661,E12000006
E14000801,0.554446273,0.686625588,0.322524007,0.624368673,0.022890339,0,0,0.017232783,0.009515965,0.628,0.307,0.442,0.075,0,0,0.121,0.029,0.606651475,0.309789844,0.51794884,0,0.03806105,0.023654431,0,0,0.0217,19.75,0.0924,0.2936,0.3488,0.2266,0,0,0.0231,0.0087,0.0308,0.704,E12000006
E14000802,0.481571306,0.721898761,0.52654354,0.36803727,0.061686339,0,0,0,0.022335979,0.693,0.525,0.227,0.077,0,0,0.122,0.048,0.706767608,0.525219522,0.326377931,0.105519149,0,0.042883398,0,0,0.0115,3.09,0.1193,0.4695,0.203,0.2306,0,0,0.0283,0.0168,0,0.682,E12000002
E14000803,0.454133552,0.765537094,0.647641615,0.193358402,0.112295884,0,0,0.014955614,0.015573756,0.718,0.658,0.119,0.099,0,0,0.084,0.036,0.736839359,0.577426892,0.13952418,0.243822134,0,0.039226793,0,0,0.0114,5.55,0.0773,0.5945,0.0706,0.2824,0,0,0.0231,0.009,0.0154,0.738,E12000008
E14000804,0.558683046,0.686502774,0.563760466,0.221068507,0.163485894,0,0,0.031188971,0.01717037,0.683,0.455,0.105,0.241,0,0,0.159,0.028,0.679026134,0.604102167,0.182817337,0.164125387,0,0.042027864,0,0,0.012,4.47,0.0647,0.4801,0.0975,0.3598,0,0,0.0335,0.0134,0,0.689,E12000008
E14000805,0.650009038,0.632017668,0.313276373,0.601815354,0.028167814,0,0,0,0,0.602,0.195,0.518,0.037,0,0,0.224,0.025,0.596562879,0.343749294,0.450846156,0.047628731,0.131430895,0.026344924,0,0,0.0158,18.46,0.1219,0.1876,0.4729,0.1618,0,0,0,0,0.0738,0.594,E12000002
E14000806,0.613139427,0.702420596,0.679474921,0.212760448,0.043444484,0,0,0.037827178,0.02137365,0.692,0.606,0.118,0.045,0,0,0.147,0.031,0.695877854,0.720203142,0.124246151,0.118830344,0,0.036720362,0,0,0.0123,2.38,0.0992,0.5984,0.1267,0.1932,0,0,0.0511,0,0.0306,0.695,E12000006
E14000807,0.366587346,0.550846988,0.141693484,0.774135157,0.033748994,0,0,0.029545455,0.017015286,0.43,0.145,0.585,0.044,0,0,0.119,0.091,0.566836862,0.147908738,0.704220773,0.065405726,0.044655664,0.03576278,0,0,0.0212,47.8,0.0482,0.1178,0.5274,0.266,0,0,0.0152,0.0229,0.041,0.443,E12000002
E14000808,0.379048112,0.609763541,0.073009379,0.763497487,0.056514265,0,0,0.020716819,0.022588297,0.576,0.097,0.671,0.042,0,0,0.082,0.098,0.582904775,0.095274442,0.776360983,0.054955663,0.035312605,0.038096307,0,0,0.022,63.12,0.0509,0.1102,0.5013,0.3264,0,0,0,0.0273,0,0.505,E12000002
E14000809,0.263073428,0.718005733,0.103167792,0.716838924,0.159490318,0,0,0,0.016137458,0.62,0.098,0.537,0.24,0,0,0.043,0.081,0.69247354,0.109821681,0.677460138,0.150901028,0.024681574,0.037135579,0,0,0.0148,51.36,0.0443,0.1111,0.4045,0.4466,0,0,0.0155,0.0177,0,0.605,E12000002
E14000810,0.708629135,0.644600378,0.466375581,0.445301752,0.013896365,0,0,0.052913851,0,0.609,0.282,0.394,0.035,0,0,0.251,0.031,0.638822263,0.638970633,0.308038885,0.032999817,0,0,0,0,0.0179,13.62,0.1232,0.2633,0.3875,0.1543,0,0,0.0617,0,0.0436,0.604,E12000004
E14000811,0.529288912,0.729897907,0.657366401,0.183274284,0.108872158,0,0,0.026479923,0.024007234,0.711,0.611,0.109,0.096,0,0,0.148,0.035,0.723939422,0.643290959,0.102938226,0.21368254,0,0.040088274,0,0,0.0091,2.23,0.0969,0.5624,0.0637,0.3258,0,0,0.0291,0,0,0.727,E12000008
E14000812,0.580859496,0.670935501,0.619896419,0.268561389,0.048734513,0,0,0.036894021,0.025913658,0.649,0.547,0.19,0.05,0,0,0.169,0.041,0.634441477,0.634367903,0.212736102,0.103653921,0,0.049242075,0,0,0.0208,7.42,0.1075,0.5168,0.2052,0.1779,0,0,0.0264,0.013,0.0481,0.622,E12000005
E14000813,0.522609586,0.750204964,0.616680921,0.284345402,0.059995565,0,0,0,0.02841395,0.716,0.561,0.159,0.072,0,0,0.154,0.042,0.73713765,0.597864549,0.21675912,0.126257398,0,0.038289785,0,0,0.0099,2.19,0.0879,0.5249,0.1477,0.2489,0,0,0.0515,0.0141,0,0.722,E12000006
E14000814,0.525330997,0.746613109,0.585912529,0.355303647,0.035595879,0,0,0,0.023187945,0.706,0.522,0.254,0.048,0,0,0.136,0.04,0.731828831,0.58811492,0.276400032,0.096361131,0,0.039123916,0,0,0.0105,9.13,0.1594,0.4832,0.2447,0.2051,0,0,0.0264,0,0.0359,0.714,E12000004
E14000815,0.57927011,0.741798616,0.592386123,0.133108136,0.27450574,0,0,0,0,0.675,0.508,0.06,0.282,0,0,0.122,0.028,0.74785639,0.603883098,0.069527897,0.299407317,0,0.027181688,0,0,0.0091,4.6,0.113,0.4452,0.0587,0.451,0,0,0.0451,0,0,0.644,E12000009
E14000816,0.605826907,0.69561523,0.589710426,0.300747287,0.051160451,0,0,0.037579938,0.020801897,0.678,0.521,0.184,0.063,0,0,0.19,0.042,0.683503035,0.623838679,0.221710035,0.137738939,0,0,0,0,0.0119,1.31,0.105,0.4949,0.1745,0.2219,0,0,0.0552,0.0287,0.0248,0.684,E12000006
E14000817,0.466889815,0.732232387,0.56921729,0.250016225,0.127450026,0,0,0.020297897,0.025490005,0.723,0.561,0.139,0.115,0,0,0.12,0.043,0.737110375,0.533045473,0.178738727,0.243108888,0,0.035594787,0,0,0.0088,5.62,0.057,0.5072,0.066,0.3747,0,0,0.0255,0.0115,0.0104,0.724,E12000008
E14000818,0.589437138,0.724312029,0.652888961,0.229465047,0.062625933,0,0,0.030133057,0.024887001,0.715,0.57,0.145,0.072,0,0,0.177,0.037,0.717501918,0.666856725,0.167631809,0.115353777,0,0.038789801,0,0,0.0125,2.14,0.1269,0.5452,0.1495,0.2338,0,0,0.0599,0.0116,0,0.706,E12000005
E14000819,0.649344265,0.583648602,0.267446755,0.656733171,0.010326346,0,0,0.04074417,0.007015181,0.529,0.165,0.568,0.037,0,0,0.187,0.043,0.561138174,0.258439159,0.504648503,0.023931724,0.063583306,0.016013139,0,0,0.0339,32.23,0.0797,0.1878,0.4589,0.1991,0,0,0.0369,0,0.0584,0.514,E12000001
E14000820,0.650028211,0.658316744,0.49649307,0.475073499,0.028433431,0,0,0,0,0.642,0.371,0.42,0.034,0,0,0.152,0.023,0.660930503,0.588389067,0.34525378,0.040843215,0,0.025513939,0,0,0.0244,4.71,0.0954,0.3562,0.3925,0.1588,0,0,0.0407,0,0.0341,0.636,E12000001
E14000821,0.498002327,0.716580537,0.475048495,0.444152431,0.039093298,0,0,0.021744572,0.017317439,0.68,0.472,0.303,0.062,0,0,0.119,0.039,0.683194058,0.494667669,0.394656476,0.079801097,0,0.030874758,0,0,0.0184,5.33,0.0801,0.4346,0.2683,0.2207,0,0,0.0329,0.0136,0.0214,0.628,E12000008
E14000822,0.5296085,0.697772055,0.475327978,0.448577986,0.029386223,0,0,0.028424774,0.018283038,0.67,0.468,0.321,0.039,0,0,0.132,0.033,0.664227971,0.500117175,0.391629041,0.073241989,0,0.02335682,0,0,0.0187,15.89,0.08,0.4163,0.3223,0.1769,0,0,0.0375,0.014,0.0271,0.611,E12000008
E14000823,0.491130821,0.700356597,0.24240409,0.686624548,0.031048672,0,0,0.021904485,0.013383765,0.659,0.232,0.607,0.031,0,0,0.095,0.032,0.653246883,0.251022059,0.611355239,0.081261888,0.026278394,0.02536018,0,0,0.0203,62.82,0.0322,0.2524,0.5645,0.1188,0,0,0.0196,0.0087,0.0316,0.664,E12000007
E14000824,0.475853783,0.760963177,0.618622854,0.138631315,0.19312132,0,0,0.023833868,0.025790643,0.742,0.606,0.083,0.145,0,0,0.112,0.054,0.764883145,0.554298722,0.051917352,0.343459989,0,0.032813868,0,0,0.0091,2.57,0.0521,0.5755,0.07,0.2873,0,0,0.0507,0.0165,0,0.748,E12000008
E14000825,0.589129428,0.6833039,0.476881968,0.446240445,0.037212257,0,0,0.029195961,0.010469369,0.65,0.455,0.349,0.037,0,0,0.124,0.032,0.672285117,0.528029133,0.387795189,0.051379386,0,0.020701832,0,0,0.0154,3.46,0.0657,0.4135,0.3936,0.1369,0,0,0.0423,0.0137,0,0.623,E12000002
E14000826,0.597858784,0.684449964,0.507095517,0.466909869,0.025994614,0,0,0,0,0.633,0.389,0.38,0.03,0,0,0.165,0.026,0.658985064,0.566608897,0.349643751,0.044001541,0,0.021317158,0,0,0.0133,13.96,0.1028,0.3534,0.3759,0.1676,0,0,0.0308,0,0.0724,0.658,E12000003
E14000827,0.595424031,0.707501171,0.626134019,0.197932485,0.151578865,0,0,0,0.024354631,0.68,0.563,0.122,0.094,0,0,0.175,0.047,0.690505649,0.645236876,0.148032922,0.145512543,0,0.047926594,0,0,0.0108,2.33,0.0942,0.5285,0.0982,0.3025,0,0,0.0503,0.0205,0,0.687,E12000008
E14000828,0.558786158,0.721469485,0.668386161,0.19624398,0.096338687,0,0,0,0.029298567,0.692,0.599,0.108,0.069,0,0,0.165,0.058,0.709844925,0.638353278,0.131097682,0.153262036,0,0.077287004,0,0,0.0093,2.36,0.0836,0.5882,0.0981,0.233,0,0,0.0585,0.0223,0,0.696,E12000008
E14000829,0.557533113,0.728936565,0.626666909,0.296936885,0.050615893,0,0,0.025780313,0,0.709,0.57,0.217,0.046,0,0,0.12,0.034,0.721977587,0.632920638,0.234542201,0.096928527,0,0.035608634,0,0,0.012,1.41,0.1112,0.5386,0.2233,0.2,0,0,0.0381,0,0,0.714,E12000004
E14000830,0.475103764,0.733792388,0.614619797,0.141267728,0.213955858,0,0,0,0.025160644,0.725,0.61,0.084,0.15,0,0,0.108,0.041,0.719279737,0.573869129,0.073402447,0.306410214,0,0.040901363,0,0,0.0115,1.8,0.0837,0.5642,0.0428,0.3552,0,0,0.0252,0.0084,0,0.702,E12000008
E14000831,0.483744978,0.669953764,0.246239284,0.648918963,0.04884887,0,0,0.039952553,0.01604033,0.575,0.189,0.55,0.063,0,0,0.149,0.049,0.647834731,0.247905214,0.575545712,0.072290121,0.067833698,0.036425255,0,0,0.0236,40.33,0.0551,0.1935,0.4595,0.2409,0,0,0.0221,0.0166,0.0674,0.565,E12000001
E14000832,0.411302026,0.671683686,0.21293561,0.675528977,0.061820016,0,0,0.031582487,0.018132911,0.529,0.176,0.494,0.11,0,0,0.125,0.087,0.679744812,0.244113917,0.600691802,0.104577424,0,0.050616857,0,0,0.018,48.61,0.0554,0.1604,0.4504,0.3327,0,0,0,0.0164,0.0355,0.587,E12000001
E14000833,0.571474329,0.730828024,0.339214712,0.553532969,0.052456097,0,0,0.03686216,0.010623757,0.667,0.235,0.461,0.097,0,0,0.166,0.034,0.686257045,0.331687908,0.454350093,0.0927041,0.092150897,0.029107002,0,0,0.0165,12.88,0.0725,0.1813,0.4085,0.3308,0,0,0.0292,0.0073,0.043,0.655,E12000001
E14000834,0.616673591,0.668363925,0.481136809,0.481821085,0.037042106,0,0,0,0,0.644,0.369,0.384,0.042,0,0,0.169,0.029,0.655891279,0.524933503,0.358501531,0.052772749,0.042937929,0.020854288,0,0,0.0155,10.97,0.1149,0.3436,0.3795,0.196,0,0,0.0808,0,0,0.622,E12000005
E14000835,0.56101102,0.720040717,0.554544222,0.222224374,0.205298526,0,0,0,0.017932878,0.691,0.473,0.098,0.239,0,0,0.14,0.046,0.724620497,0.555407565,0.177505898,0.222410381,0,0.028693203,0,0,0.0108,4.21,0.0668,0.4303,0.0701,0.4194,0,0,0.064,0.0145,0,0.696,E12000009
E14000836,0.708247933,0.602528141,0.300237848,0.594986888,0.014087943,0,0,0.061596634,0,0.556,0.208,0.549,0.029,0,0,0.213,0,0.570929999,0.352701051,0.379141714,0.065210634,0.166435276,0,0,0,0.0195,12.1,0.1378,0.2447,0.4821,0.164,0,0,0,0,0.0836,0.562,E12000003
E14000837,0.603202179,0.739991866,0.507125471,0.120740421,0.365793813,0,0,0,0,0.718,0.45,0.054,0.312,0,0,0.127,0.043,0.738943304,0.593502071,0.087387283,0.308042107,0,0,0,0,0.0114,0.73,0.0961,0.4169,0.0421,0.4806,0,0,0.0491,0,0,0.682,E12000009
E14000838,0.570384794,0.734884764,0.458073782,0.126792927,0.380306974,0,0,0.02130868,0.013517638,0.7,0.427,0.071,0.294,0,0,0.148,0.058,0.732688277,0.566362606,0.091704,0.299850668,0,0.031647505,0,0,0.011,0.86,0.1087,0.3602,0.052,0.4736,0,0,0.0725,0.0136,0.012,0.689,E12000009
E14000839,0.564114766,0.730098003,0.649074008,0.186490561,0.13559687,0,0,0,0.028838561,0.716,0.566,0.09,0.117,0,0,0.171,0.057,0.730892985,0.636373358,0.120074144,0.203254496,0,0.040298002,0,0,0.0083,1.09,0.1007,0.5105,0.0537,0.3697,0,0,0.0519,0.0101,0,0.735,E12000009
E14000840,0.601344263,0.646319247,0.299833657,0.598766288,0.045767489,0,0,0.055632566,0,0.614,0.209,0.549,0.051,0,0,0.16,0.031,0.631699503,0.329351819,0.441734803,0.068230833,0.111221709,0.026685626,0,0,0.0192,8.34,0.1219,0.2105,0.5052,0.2103,0,0,0.0328,0,0.0412,0.606,E12000001
E14000841,0.532932601,0.73390092,0.609451884,0.284599813,0.05750545,0,0,0.029523513,0.01891934,0.702,0.595,0.158,0.058,0,0,0.146,0.043,0.717020667,0.591267034,0.217785844,0.123027469,0,0.029084254,0,0,0.0117,1.89,0.1018,0.5578,0.1612,0.2169,0,0,0.0413,0,0.0228,0.712,E12000006
E14000842,0.694460401,0.631222309,0.644471136,0.245289393,0.044722618,0,0,0.04080024,0.019217776,0.624,0.551,0.144,0.045,0,0,0.225,0.035,0.632791312,0.725455026,0.159164716,0.08114946,0,0.034230798,0,0,0.0174,1.55,0.1496,0.514,0.1774,0.1997,0,0,0.0572,0,0.0334,0.714,E12000006
E14000843,0.621731352,0.698780809,0.491921397,0.435152838,0.027590314,0,0,0.031063914,0.014271536,0.671,0.367,0.406,0.042,0,0,0.159,0.022,0.680309627,0.587134527,0.325517606,0.06138123,0,0.025966638,0,0,0.0144,3.99,0.1299,0.3296,0.3816,0.2327,0,0,0.056,0,0,0.658,E12000004
E14000844,0.459230385,0.772728492,0.65514429,0.173217415,0.12124525,0,0,0.018411508,0.025612994,0.729,0.659,0.098,0.105,0,0,0.088,0.044,0.750690275,0.595242112,0.097182386,0.254243293,0,0.029593386,0,0,0.0081,2.4,0.0722,0.6059,0.0977,0.2546,0,0,0.0418,0,0,0.733,E12000008
E14000845,0.513769341,0.731652735,0.586308024,0.283411299,0.076934149,0,0,0,0.053346528,0.707,0.554,0.189,0.076,0,0,0.129,0.053,0.726810557,0.565600882,0.236846386,0.154770727,0,0.042782005,0,0,0.0128,1.9,0.1088,0.5353,0.1644,0.234,0,0,0.0412,0.0174,0,0.698,E12000006
E14000846,0.521168812,0.757382104,0.536461706,0.347075477,0.082545381,0,0,0,0.023037211,0.737,0.498,0.248,0.079,0,0,0.12,0.055,0.764099224,0.50365845,0.242079278,0.220608084,0,0.02527172,0,0,0.0092,2.75,0.0974,0.4127,0.3167,0.2233,0,0,0.0343,0.0131,0,0.76,E12000009
E14000847,0.582501619,0.740608995,0.619746099,0.189230125,0.117065588,0,0,0,0.055224505,0.72,0.556,0.114,0.12,0,0,0.14,0.07,0.726427717,0.630141281,0.133325495,0.143083887,0,0.093449337,0,0,0.0108,0.59,0.1153,0.5178,0.0709,0.31,0,0,0.0568,0.0322,0,0.715,E12000005
E14000848,0.582538816,0.753388864,0.416724151,0.099256534,0.484019315,0,0,0,0,0.717,0.309,0.102,0.391,0,0,0.169,0.03,0.718559572,0.586191291,0.07663853,0.302953387,0.034216792,0,0,0,0.013,1.16,0.0854,0.3207,0.0583,0.5548,0,0,0.054,0.0102,0,0.732,E12000006
E14000849,0.594574602,0.690370646,0.605082825,0.310922858,0.053022536,0,0,0,0.03097178,0.666,0.514,0.201,0.06,0,0,0.176,0.049,0.678769608,0.627183126,0.22109957,0.099853131,0,0.031674128,0,0,0.0141,1.11,0.1193,0.5146,0.1813,0.2095,0,0,0.0469,0.0156,0.0321,0.657,E12000005
E14000850,0.479673916,0.76983447,0.542068587,0.26618705,0.096493209,0,0,0,0.031874052,0.736,0.535,0.143,0.127,0,0,0.13,0.065,0.773811008,0.528579486,0.245991459,0.178083958,0,0.047345097,0,0,0.0077,4.31,0.0802,0.4927,0.1113,0.357,0,0,0.039,0,0,0.75,E12000009
E14000851,0.574426724,0.684949107,0.535976398,0.384185318,0.035730546,0,0,0.028482453,0.015625285,0.645,0.503,0.278,0.033,0,0,0.153,0.033,0.668538713,0.591200218,0.297795518,0.079978227,0,0.031026036,0,0,0.0145,10.09,0.1222,0.4455,0.3052,0.1723,0,0,0.0366,0.0097,0.0307,0.642,E12000009
E14000852,0.649697987,0.665166343,0.562090016,0.339886187,0.032819452,0,0,0.045483704,0.017071909,0.667,0.49,0.179,0.035,0,0,0.257,0.037,0.662185937,0.624060775,0.267279671,0.071381128,0,0.037278426,0,0,0.0201,6.83,0.0663,0.5266,0.2145,0.1938,0,0,0.065,0,0,0.624,E12000008
E14000853,0.593653326,0.657576602,0.273105681,0.644723657,0.028790565,0,0,0.040487936,0.012892161,0.59,0.192,0.559,0.044,0,0,0.163,0.031,0.639134623,0.307164528,0.496757818,0.064268576,0.104186083,0.027622995,0,0,0.0235,23.09,0.0878,0.1835,0.5065,0.2289,0,0,0.0281,0,0.0401,0.597,E12000001
E14000854,0.677703565,0.652738769,0.569333164,0.388952478,0.021789817,0,0,0,0.019924541,0.675,0.423,0.36,0.021,0,0,0.174,0.019,0.653384753,0.658818661,0.267739687,0.045062508,0,0.028379144,0,0,0.0157,3.38,0.1379,0.4018,0.4007,0.116,0,0,0.0282,0,0.0446,0.674,E12000005
E14000855,0.569533401,0.686444042,0.586473098,0.305058524,0.049506962,0,0,0.039349283,0.019612133,0.666,0.525,0.179,0.057,0,0,0.201,0.035,0.679946054,0.624595168,0.221963956,0.106627617,0,0.046813258,0,0,0.0134,1.68,0.1092,0.5049,0.1695,0.2187,0,0,0.0828,0,0,0.656,E12000006
E14000856,0.549829276,0.666064129,0.344787274,0.528328671,0.070936495,0,0,0.044883303,0.011064256,0.613,0.234,0.469,0.091,0,0,0.17,0.037,0.660463376,0.419402891,0.395401045,0.059396177,0.066991167,0.024610285,0,0,0.0168,1.32,0.132,0.2001,0.4231,0.2494,0,0,0.0287,0,0.0423,0.62,E12000001
E14000857,0.545254317,0.721748741,0.620550602,0.234669571,0.097121078,0,0,0.024960866,0.022697883,0.697,0.581,0.133,0.093,0,0,0.147,0.046,0.709146275,0.621049594,0.158304763,0.174530704,0,0.046114939,0,0,0.01,1.71,0.1174,0.5831,0.131,0.2344,0,0,0.0516,0,0,0.701,E12000008
